game_id,campeon,frases,resultado
1297885823#participant4,Nilah,"Jugador agresivo, Buen uso del barón, Mucho daño con Nilah, Destructor de torretas, Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Buena visión, Sin centinelas de control",1
1297885823#participant5,Thresh,"Buen uso del barón, Ingankeable, KDA alto, Alta participación en muertes, Buena visión, Jugador seguro",1
1297885823#participant6,Illaoi,"Jugador agresivo, Mucho daño con Illaoi, Destructor de torretas, Buen duelista, Destructor de torretas temprano, Buen farmeador, Buena visión, Hace split push, Derrota a pesar de ventaja",0
1297885823#participant7,Hecarim,"Ladrón épico, Derrota a pesar de ventaja",0
1297885823#participant8,Neeko,"Mucho daño con Neeko, Buena visión, Dejó de farmear, Muere en ganks, Derrota a pesar de ventaja",0
1297885823#participant9,Samira,"Mucho daño con Samira, Destructor de torretas, Buen farmeador, Sobreviviente, Derrota a pesar de ventaja, Jugador pasivo",0
1297885823#participant10,Zyra,"Destructor de torretas, Ladrón épico, Buena visión, Derrota a pesar de ventaja, Nivel 6 tardío",0
1297872401#participant1,Gwen,"Ingankeable, Mal uso del barón, Poco daño con Gwen, Torretas ignoradas, Mal duelista, Sin centinelas de control, Jugador pasivo",0
1297872401#participant2,Jarvan IV,"KDA alto, Alta participación en muertes, Mal uso del barón, Torretas ignoradas, Jungla pasivo",0
1297872401#participant3,Vladimir,"Buen farmeador, Buena visión, Mal uso del barón, Torretas ignoradas",0
1297872401#participant4,Vayne,"Ingankeable, Buen farmeador, Alta participación en muertes, Buena visión, Mal uso del barón, Torretas ignoradas, Jugador pasivo",0
1297872401#participant5,Thresh,"Alta participación en muertes, Buena visión, Mal uso del barón, Torretas ignoradas",0
1297872401#participant6,Ornn,"Buen uso del barón, Destructor de torretas, Ingankeable, Destructor de torretas temprano, Buen farmeador, KDA alto, Sobreviviente, Buena visión, Hace split push, Lentos para finalizar, Jugador pasivo",1
1297872401#participant7,Kha'Zix,"Jungla agresivo, Buen uso del barón, Destructor de torretas, Destructor de torretas temprano, Buen farmeador, KDA alto, Buena visión, Dejó de farmear, Lentos para finalizar",1
1297872401#participant8,Kennen,"Jugador agresivo, Buen uso del barón, Mucho daño con Kennen, Destructor de torretas, Buen duelista, Buen farmeador, KDA alto, Alta participación en muertes, Lentos para finalizar, Sin centinelas de control",1
1297872401#participant9,Caitlyn,"Jugador agresivo, Buen uso del barón, Mucho daño con Caitlyn, Destructor de torretas, Buen farmeador, Alta participación en muertes, Buena visión, Dejó de farmear, Lentos para finalizar",1
1297872401#participant10,Morgana,"Buen uso del barón, Buena visión, Jugador seguro, Lentos para finalizar, Baja participación en muertes",1
1297958547#participant1,Darius,"Ingankeable, Buen duelista, Mal uso del barón, Dejó de farmear, Torretas ignoradas, Lentos para finalizar",1
1297958547#participant2,Gragas,"Destructor de torretas temprano, KDA alto, Sobreviviente, Buena visión, Ávaro, Mal uso del barón, Lentos para finalizar",1
1297958547#participant3,Fizz,"Buen farmeador, Buena visión, Mal uso del barón, Lentos para finalizar",1
1297958547#participant4,Aphelios,"Jugador agresivo, Mucho daño con Aphelios, Destructor de torretas temprano, Buen farmeador, Buena visión, Mal uso del barón, Lentos para finalizar",1
1297958547#participant5,Thresh,"Destructor de torretas, Buena visión, Mal uso del barón, Lentos para finalizar",1
1297958547#participant6,Kayle,"Buen uso del barón, Torretas ignoradas, Jugador pasivo",0
1297958547#participant7,Sejuani,"Jungla agresivo, Buen uso del barón, Mucho daño con Sejuani, Destructor de torretas, KDA alto, Alta participación en muertes, Buena visión, Dejó de farmear",0
1297958547#participant8,Yasuo,"Buen uso del barón, Alta participación en muertes, Mala visión",0
1297958547#participant9,Kai'Sa,"Buen uso del barón, Mucho daño con Kai'Sa, Ingankeable, Dejó de farmear, Sin centinelas de control, Jugador pasivo",0
1297958547#participant10,Rakan,"Buen uso del barón, Ingankeable, Alta participación en muertes, Buena visión",0
1298120029#participant1,Kled,"Jugador seguro, Poco daño con Kled, Torretas ignoradas, Baja participación en muertes, Jugador pasivo",0
1298120029#participant2,Lillia,"Jungla agresivo, Alta participación en muertes, Buena visión, Ávaro, Dejó de farmear, Torretas ignoradas",0
1298120029#participant3,Katarina,"Rotación excelente, Buena visión, Baja participación en muertes, Jugador pasivo, Carril vulnerable",0
1298120029#participant4,Aphelios,"Jugador agresivo, Ingankeable, Buen farmeador, KDA alto, Jugador seguro, Poco daño con Aphelios, Torretas ignoradas",0
1298120029#participant5,Soraka,"Ingankeable, Buena visión, Torretas ignoradas",0
1298120029#participant6,Fiora,"Buen uso del barón, Ingankeable, Buen farmeador, KDA alto, Sobreviviente, Buena visión, Jugador seguro, Torretas ignoradas, Jugador pasivo",1
1298120029#participant7,Fiddlesticks,"Buen uso del barón, Buen farmeador, KDA alto, Buena visión, Sin centinelas de control, Jungla pasivo",1
1298120029#participant8,LeBlanc,"Jugador agresivo, Buen uso del barón, Destructor de torretas, Buen farmeador",1
1298120029#participant9,Ezreal,"Buen uso del barón, Buen farmeador, KDA alto, Alta participación en muertes, Hace split push",1
1298120029#participant10,Nautilus,"Buen uso del barón, Sobreviviente, Buena visión, Carril vulnerable",1
1298100429#participant1,Illaoi,"Buen uso del barón, Buen farmeador, Alta participación en muertes, Jugador pasivo",1
1298100429#participant2,Diana,"Buen uso del barón, Destructor de torretas, Buena visión, Hace split push, Malos ganks, Baja participación en muertes, Castigos malos, Jungla pasivo",1
1298100429#participant3,Anivia,"Buen uso del barón, Ingankeable, Buen farmeador, KDA alto, Sobreviviente, Buena visión, Jugador seguro, Jugador pasivo",1
1298100429#participant4,Lucian,"Jugador agresivo, Buen uso del barón, Ingankeable, Buen farmeador, KDA alto, Buena visión, Dejó de farmear, Sin centinelas de control",1
1298100429#participant5,Fiddlesticks,"Buen uso del barón, Selección extraña, Torretas ignoradas",1
1298100429#participant6,Teemo,"Buen farmeador, Sin centinelas de control",0
1298100429#participant7,Jarvan IV,"Ladrón épico, Dejó de farmear, Torretas ignoradas",0
1298100429#participant8,Fizz,"Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión, Jugador seguro, Torretas ignoradas, Jugador pasivo",0
1298100429#participant9,Miss Fortune,"Ingankeable, Torretas ignoradas, Nivel 6 tardío",0
1298100429#participant10,Nautilus,"Ingankeable, Buena visión, Baja participación en muertes",0
1298148404#participant1,Kled,"Jugador agresivo, Poco daño con Kled, Torretas ignoradas, Mal duelista, Carril vulnerable",0
1298148404#participant2,Kha'Zix,"Buen farmeador, KDA alto, Sobreviviente, Buena visión, Poco daño con Kha'Zix, Jungla pasivo",0
1298148404#participant3,Katarina,"Buen farmeador, Poco daño con Katarina, Torretas ignoradas, Jugador pasivo",0
1298148404#participant4,Vayne,"Buen farmeador, Jugador seguro, Poco daño con Vayne, Torretas ignoradas, Baja participación en muertes, Jugador pasivo",0
1298148404#participant5,Senna,"Ingankeable, Jugador seguro, Torretas ignoradas, Sin centinelas de control",0
1298148404#participant6,Jax,"Jugador agresivo, Buen uso del barón, Mucho daño con Jax, Ingankeable, Buen duelista, Buen farmeador, Alta participación en muertes, Sin centinelas de control, Carril vulnerable",1
1298148404#participant7,Diana,"Buen uso del barón, Buen farmeador, KDA alto, Buena visión, Poco daño con Diana, Jungla pasivo",1
1298148404#participant8,Yasuo,"Buen uso del barón, Buena visión, Poco daño con Yasuo, Torretas ignoradas, Baja participación en muertes, Jugador pasivo",1
1298148404#participant9,Xayah,"Buen uso del barón, KDA alto, Jugador seguro, Poco daño con Xayah, Torretas ignoradas, Jugador pasivo",1
1298148404#participant10,Yuumi,"Buen uso del barón, KDA alto, Buena visión, Jugador seguro",1
1298125742#participant1,Kled,"Buen uso del barón, Buena visión, Dejó de farmear, Poco daño con Kled, Torretas ignoradas, Baja participación en muertes, Jugador pasivo",1
1298125742#participant2,Dr. Mundo,"Jungla agresivo, Buen uso del barón, Destructor de torretas, Destructor de torretas temprano, Selección extraña, Hace split push",1
1298125742#participant3,Ziggs,"Jugador agresivo, Buen uso del barón, Dejó de farmear, Mal duelista",1
1298125742#participant4,Jhin,"Buen uso del barón, Dejó de farmear, Sin centinelas de control",1
1298125742#participant5,Nami,"Buen uso del barón, Alta participación en muertes, Buena visión",1
1298125742#participant6,LeBlanc,"Ingankeable, Buen duelista, Jugador seguro, Selección extraña, Dejó de farmear, Derrota a pesar de ventaja",0
1298125742#participant7,Kayn,"Jungla agresivo, Mucho daño con Kayn, Buen duelista, Buena visión, Malos ganks, Derrota a pesar de ventaja",0
1298125742#participant8,Lux,"Mucho daño con Lux, Destructor de torretas, Buen farmeador, KDA alto, Sobreviviente, Derrota a pesar de ventaja",0
1298125742#participant9,Kai'Sa,"Jugador agresivo, Mucho daño con Kai'Sa, Buen farmeador, Hace split push, Derrota a pesar de ventaja, Sin centinelas de control",0
1298125742#participant10,Leona,"KDA alto, Sobreviviente, Buena visión, Derrota a pesar de ventaja",0
1298146877#participant1,Fiora,"Jugador agresivo, Ingankeable, Poco daño con Fiora, Torretas ignoradas, Sin centinelas de control, Mala visión",1
1298146877#participant2,Maestro Yi,"Jungla agresivo, Buen farmeador, KDA alto, Invencible, Poco daño con Maestro Yi, Torretas ignoradas, Sin centinelas de control",1
1298146877#participant3,Yone,"Jugador agresivo, Buen farmeador, KDA alto, Poco daño con Yone, Torretas ignoradas",1
1298146877#participant4,Samira,"Jugador agresivo, Buen farmeador, KDA alto, Buena visión, Torretas ignoradas",1
1298146877#participant5,Nautilus,"KDA alto, Alta participación en muertes, Torretas ignoradas, Mala visión",1
1298146877#participant6,Malphite,"Buen farmeador, Poco daño con Malphite, Torretas ignoradas, Baja participación en muertes, Jugador pasivo",0
1298146877#participant7,Volibear,"Jungla agresivo, Alta participación en muertes, Malos ganks, Poco daño con Volibear, Torretas ignoradas, Sin centinelas de control",0
1298146877#participant8,Lux,"Buen farmeador, Buena visión, Poco daño con Lux, Torretas ignoradas",0
1298146877#participant9,Ezreal,"Ingankeable, Poco daño con Ezreal, Torretas ignoradas, Sin centinelas de control, Baja participación en muertes, Jugador pasivo, Carril vulnerable",0
1298146877#participant10,Vel'Koz,"Ingankeable, Torretas ignoradas, Sin centinelas de control, Baja participación en muertes, Mala visión, Carril vulnerable",0
1298157312#participant1,Kayle,"Buen uso del barón, Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión, Jugador seguro, Hace split push, Lentos para finalizar",1
1298157312#participant2,Udyr,"Jungla agresivo, Buen uso del barón, Destructor de torretas, Buen farmeador, KDA alto, Alta participación en muertes, Invencible, Buena visión, Hace split push, Lentos para finalizar, Castigos malos",1
1298157312#participant3,Mordekaiser,"Buen uso del barón, Ingankeable, KDA alto, Sobreviviente, Jugador seguro, Selección extraña, Dejó de farmear, Lentos para finalizar",1
1298157312#participant4,Vayne,"Buen uso del barón, Destructor de torretas, Buen farmeador, Buena visión, Lentos para finalizar, Jugador pasivo",1
1298157312#participant5,Thresh,"Buen uso del barón, Ingankeable, KDA alto, Sobreviviente, Buena visión, Jugador seguro, Lentos para finalizar",1
1298157312#participant6,Illaoi,"Destructor de torretas temprano, Buen farmeador, Buena visión, Mal uso del barón, Dejó de farmear, Poco daño con Illaoi, Muere en ganks, Jugador pasivo",0
1298157312#participant7,Nunu y Willump,"Alta participación en muertes, Ladrón épico, Buena visión, Mal uso del barón, Jungla pasivo",0
1298157312#participant8,Viktor,"Buen farmeador, Alta participación en muertes, Buena visión, Mal uso del barón, Torretas ignoradas, Jugador pasivo",0
1298157312#participant9,Ashe,"Ingankeable, Buen farmeador, Sobreviviente, Jugador seguro, Mal uso del barón, Torretas ignoradas, Jugador pasivo",0
1298157312#participant10,Milio,"Ingankeable, Sobreviviente, Jugador seguro, Mal uso del barón, Torretas ignoradas, Baja participación en muertes",0
1298135019#participant1,Malphite,"Buen uso del barón, Ingankeable, Buen farmeador, KDA alto, Buena visión, Jugador seguro, Jugador pasivo",1
1298135019#participant2,Warwick,"Jungla agresivo, Buen uso del barón, Buen duelista, Buen farmeador, KDA alto, Malos ganks, Sin centinelas de control, Nivel 6 tardío",1
1298135019#participant3,Ahri,"Buen uso del barón, Ingankeable, KDA alto, Rotación excelente, Buena visión, Jugador seguro",1
1298135019#participant4,Kai'Sa,"Buen uso del barón, Ingankeable, Buen farmeador, KDA alto, Sobreviviente, Jugador seguro, Sin centinelas de control, Jugador pasivo",1
1298135019#participant5,Thresh,"Buen uso del barón, Ingankeable, KDA alto, Sobreviviente, Buena visión, Jugador seguro",1
1298135019#participant6,Gragas,"Buena visión, Torretas ignoradas, Jugador pasivo",0
1298135019#participant7,Tryndamere,"Selección extraña, Sin centinelas de control",0
1298135019#participant8,Yone,"Poco daño con Yone, Muere en ganks, Jugador pasivo",0
1298135019#participant9,Caitlyn,"Buen farmeador, Poco daño con Caitlyn, Baja participación en muertes, Jugador pasivo",0
1298135019#participant10,Nami,"Ingankeable, Jugador seguro, Sin centinelas de control, Baja participación en muertes",0
1298081299#participant1,Pantheon,"Jugador agresivo, Buen uso del barón, Destructor de torretas, Buen duelista, Buen farmeador, Buena visión, Hace split push, Derrota a pesar de ventaja",0
1298081299#participant2,Neeko,"Buen uso del barón, Mucho daño con Neeko, Sobreviviente, Buena visión, Dejó de farmear, Derrota a pesar de ventaja, Sin centinelas de control",0
1298081299#participant3,Katarina,"Jugador agresivo, Buen uso del barón, Mucho daño con Katarina, Ingankeable, Buen duelista, Buen farmeador, Rotación excelente, Sobreviviente, Buena visión, Jugador seguro, Derrota a pesar de ventaja",0
1298081299#participant4,Vayne,"Buen uso del barón, Dejó de farmear, Poco daño con Vayne, Derrota a pesar de ventaja, Sin centinelas de control, Baja participación en muertes",0
1298081299#participant5,Thresh,"Buen uso del barón, Buena visión, Jugador seguro, Derrota a pesar de ventaja, Baja participación en muertes",0
1298081299#participant6,Darius,"Alta participación en muertes, Mal uso del barón, Dejó de farmear, Mal duelista, Sin centinelas de control, Carril vulnerable",1
